,pmhc1,neg_control,fold_increase,is_binder,clone_id,outlier
3296,0,0,20.0,0,1321,0
3297,3,1,20.0,0,1321,0
3298,3,0,20.0,0,1322,0
3299,5,1,20.0,0,1322,0
3300,12,0,20.0,0,1322,0
3301,0,3,20.0,0,1322,0
3302,9,2,20.0,0,1322,0
3303,5,3,20.0,0,1322,0
3304,7,2,20.0,0,1322,0
3305,4,5,20.0,0,1323,0
3306,8,0,20.0,0,1323,0
3307,11,0,20.0,0,1323,0
3308,3,1,20.0,0,1323,0
3309,7,1,20.0,0,1324,0
3310,3,1,20.0,0,1324,0
3311,0,1,20.0,0,1324,0
3312,15,8,20.0,0,1325,0
3313,7,2,20.0,0,1326,0
3314,4,8,20.0,0,1326,0
3315,6,1,20.0,0,1327,0
3316,2,5,20.0,0,1327,0
3317,5,2,20.0,0,1328,0
3318,19,0,20.0,0,1328,0
3319,9,1,20.0,0,1328,0
3320,7,2,20.0,0,1328,0
3321,5,0,20.0,0,1328,0
3322,3,0,20.0,0,1329,0
3323,16,7,20.0,0,1329,0
3324,0,7,20.0,0,1330,0
3325,8,0,20.0,0,1330,0
3326,5,7,20.0,0,1331,0
3327,1,2,20.0,0,1331,0
3328,8,5,20.0,0,1332,0
3329,20,0,20.0,0,1332,0
3330,7,1,20.0,0,1332,0
3331,4,2,20.0,0,1332,0
3332,1,0,20.0,0,1332,0
3333,7,5,20.0,0,1333,0
3334,3,0,20.0,0,1333,0
3335,12,7,20.0,0,1333,0
3336,22,0,20.0,0,1334,0
3337,6,2,20.0,0,1334,0
3338,9,3,20.0,0,1335,0
3339,3,1,20.0,0,1336,0
3340,0,2,20.0,0,1336,0
3341,0,4,20.0,0,1336,0
3342,2,2,20.0,0,1336,0
3343,3,5,20.0,0,1336,0
3344,4,3,20.0,0,1336,0
3345,2,12,20.0,0,1337,0
3346,2,7,20.0,0,1338,0
3347,10,0,20.0,0,1338,0
3348,15,3,20.0,0,1339,0
3349,4,3,20.0,0,1339,0
3350,8,11,20.0,0,1340,0
3351,13,5,20.0,0,1341,0
3352,5,0,20.0,0,1341,0
3353,15,13,20.0,0,1342,0
3354,8,4,20.0,0,1342,0
3355,11,0,20.0,0,1343,0
3356,4,0,20.0,0,1343,0
3357,14,1,20.0,0,1343,0
3358,9,16,20.0,0,1344,0
3359,18,13,20.0,0,1344,0
3360,6,12,20.0,0,1344,0
3361,1,2,20.0,0,1345,0
3362,1,5,20.0,0,1346,0
3363,6,0,20.0,0,1346,0
3364,0,0,20.0,0,1346,0
3365,9,0,20.0,0,1347,0
3366,6,1,20.0,0,1347,0
3367,15,4,20.0,0,1348,0
3368,1,0,20.0,0,1349,0
3369,18,0,20.0,0,1350,0
3370,3,6,20.0,0,1350,0
3371,17,1,20.0,0,1350,0
3372,1,4,20.0,0,1351,0
3373,7,2,20.0,0,1351,0
3374,2,3,20.0,0,1351,0
3375,9,5,20.0,0,1351,0
3376,6,1,20.0,0,1351,0
3377,2,1,20.0,0,1352,0
3378,2,2,20.0,0,1353,0
3379,4,5,20.0,0,1353,0
3380,5,5,20.0,0,1353,0
3381,0,3,20.0,0,1353,0
3382,9,3,20.0,0,1353,0
3383,2,0,20.0,0,1353,0
3384,8,1,20.0,0,1353,0
3385,9,3,20.0,0,1353,0
3386,9,0,20.0,0,1353,0
3387,4,7,20.0,0,1353,0
3388,3,0,20.0,0,1353,0
3389,1,0,20.0,0,1354,0
3390,1,0,20.0,0,1355,0
3391,3,0,20.0,0,1355,0
3392,7,1,20.0,0,1356,0
3393,2,1,20.0,0,1356,0
3394,0,4,20.0,0,1356,0
3395,2,2,20.0,0,1357,0
3396,15,0,20.0,0,1357,0
3397,5,0,20.0,0,1358,0
3398,5,4,20.0,0,1359,0
3399,9,2,20.0,0,1359,0
3400,1,3,20.0,0,1359,0
3401,0,0,20.0,0,1359,0
3402,4,3,20.0,0,1360,0
3403,0,1,20.0,0,1360,0
3404,3,0,20.0,0,1360,0
3405,5,4,20.0,0,1361,0
3406,4,4,20.0,0,1361,0
3407,6,0,20.0,0,1361,0
3408,2,11,20.0,0,1362,0
3409,3,0,20.0,0,1362,0
3410,8,11,20.0,0,1362,0
3411,11,3,20.0,0,1362,0
3412,3,10,20.0,0,1362,0
3413,16,5,20.0,0,1363,0
3414,2,1,20.0,0,1363,0
3415,2,2,20.0,0,1363,0
3416,7,6,20.0,0,1364,0
3417,10,6,20.0,0,1364,0
3418,12,5,20.0,0,1364,0
3419,4,4,20.0,0,1364,0
3420,8,1,20.0,0,1364,0
3421,1,4,20.0,0,1364,0
3422,3,0,20.0,0,1365,0
3423,7,1,20.0,0,1365,0
3424,6,1,20.0,0,1365,0
3425,7,1,20.0,0,1365,0
3426,6,7,20.0,0,1365,0
3427,2,2,20.0,0,1366,0
3428,4,0,20.0,0,1367,0
3429,9,2,20.0,0,1368,0
3430,3,1,20.0,0,1368,0
3431,13,1,20.0,0,1368,0
3432,15,5,20.0,0,1368,0
3433,5,4,20.0,0,1368,0
3434,7,1,20.0,0,1368,0
3435,6,3,20.0,0,1368,0
3436,14,4,20.0,0,1369,0
3437,5,2,20.0,0,1370,0
3438,2,1,20.0,0,1370,0
3439,9,0,20.0,0,1370,0
3440,10,4,20.0,0,1371,0
3441,3,1,20.0,0,1372,0
3442,0,4,20.0,0,1372,0
3443,17,0,20.0,0,1372,0
3444,7,1,20.0,0,1372,0
3445,5,1,20.0,0,1372,0
3446,0,18,20.0,0,1372,0
3447,4,0,20.0,0,1372,0
3448,6,6,20.0,0,1373,0
3449,4,7,20.0,0,1374,0
3450,2,0,20.0,0,1375,0
3451,17,6,20.0,0,1375,0
3452,1,4,20.0,0,1376,0
3453,5,1,20.0,0,1377,0
3454,4,5,20.0,0,1377,0
3455,5,2,20.0,0,1377,0
3456,5,5,20.0,0,1378,0
3457,1,0,20.0,0,1379,0
3458,4,1,20.0,0,1379,0
3459,7,0,20.0,0,1380,0
3460,3,2,20.0,0,1380,0
3461,2,1,20.0,0,1381,0
3462,6,3,20.0,0,1381,0
3463,2,0,20.0,0,1382,0
3464,5,10,20.0,0,1382,0
3465,15,3,20.0,0,1382,0
3466,9,5,20.0,0,1382,0
3467,1,2,20.0,0,1383,0
3468,6,2,20.0,0,1383,0
3469,1,28,20.0,0,1383,0
3470,2,0,20.0,0,1383,0
3471,7,10,20.0,0,1384,0
3472,3,13,20.0,0,1384,0
3473,5,1,20.0,0,1384,0
3474,1,0,20.0,0,1385,0
3475,0,5,20.0,0,1385,0
3476,7,4,20.0,0,1386,0
3477,3,8,20.0,0,1386,0
3478,6,0,20.0,0,1386,0
3479,12,4,20.0,0,1386,0
3480,1,4,20.0,0,1387,0
3481,3,2,20.0,0,1387,0
3482,1,4,20.0,0,1388,0
3483,8,0,20.0,0,1388,0
3484,4,3,20.0,0,1389,0
3485,9,1,20.0,0,1389,0
3486,3,1,20.0,0,1389,0
3487,1,2,20.0,0,1390,0
3488,7,3,20.0,0,1390,0
3489,8,1,20.0,0,1390,0
3490,12,8,20.0,0,1390,0
3491,0,0,20.0,0,1390,0
3492,7,0,20.0,0,1390,0
3493,0,7,20.0,0,1391,0
3494,8,1,20.0,0,1392,0
3495,9,1,20.0,0,1393,0
3496,0,0,20.0,0,1393,0
3497,11,0,20.0,0,1393,0
3498,4,4,20.0,0,1393,0
3499,2,9,20.0,0,1393,0
3500,1,3,20.0,0,1393,0
3501,14,1,20.0,0,1393,0
3502,4,4,20.0,0,1393,0
3503,6,0,20.0,0,1393,0
3504,7,4,20.0,0,1393,0
3505,1,3,20.0,0,1394,0
3506,9,1,20.0,0,1394,0
3507,2,0,20.0,0,1395,0
3508,1,1,20.0,0,1396,0
3509,16,12,20.0,0,1396,0
3510,6,17,20.0,0,1396,0
3511,3,1,20.0,0,1396,0
3512,9,5,20.0,0,1396,0
3513,5,0,20.0,0,1396,0
3514,2,0,20.0,0,1397,0
3515,9,0,20.0,0,1397,0
3516,13,0,20.0,0,1398,0
3517,5,8,20.0,0,1399,0
3518,1,0,20.0,0,1400,0
3519,2,0,20.0,0,1400,0
3520,19,1,20.0,0,1400,0
3521,7,2,20.0,0,1401,0
3522,0,3,20.0,0,1402,0
3523,5,1,20.0,0,1402,0
3524,8,13,20.0,0,1403,0
3525,11,5,20.0,0,1404,0
3526,9,1,20.0,0,1405,0
3527,9,2,20.0,0,1406,0
3528,0,4,20.0,0,1406,0
3529,9,0,20.0,0,1407,0
3530,1,0,20.0,0,1407,0
3531,6,2,20.0,0,1407,0
3532,0,1,20.0,0,1408,0
3533,2,9,20.0,0,1408,0
3534,4,0,20.0,0,1409,0
3535,11,10,20.0,0,1409,0
3536,0,1,20.0,0,1409,0
3537,6,2,20.0,0,1409,0
3538,1,3,20.0,0,1410,0
3539,5,3,20.0,0,1411,0
3540,1,4,20.0,0,1411,0
3541,2,3,20.0,0,1411,0
3542,1,5,20.0,0,1412,0
3543,4,2,20.0,0,1413,0
3544,2,0,20.0,0,1413,0
3545,6,0,20.0,0,1413,0
3546,3,0,20.0,0,1414,0
3547,14,1,20.0,0,1414,0
3548,2,1,20.0,0,1415,0
3549,15,0,20.0,0,1416,0
3550,9,12,20.0,0,1416,0
3551,1,2,20.0,0,1417,0
3552,11,1,20.0,0,1418,0
3553,12,3,20.0,0,1418,0
3554,0,1,20.0,0,1419,0
3555,10,4,20.0,0,1420,0
3556,1,0,20.0,0,1420,0
3557,5,1,20.0,0,1420,0
3558,3,15,20.0,0,1420,0
3559,7,3,20.0,0,1421,0
3560,6,2,20.0,0,1421,0
3561,6,4,20.0,0,1421,0
3562,2,2,20.0,0,1421,0
3563,5,3,20.0,0,1422,0
3564,1,3,20.0,0,1422,0
3565,2,2,20.0,0,1422,0
3566,2,7,20.0,0,1422,0
3567,3,8,20.0,0,1423,0
3568,7,11,20.0,0,1423,0
3569,11,0,20.0,0,1423,0
3570,25,0,20.0,0,1423,0
3571,4,11,20.0,0,1423,0
3572,5,1,20.0,0,1423,0
3573,4,9,20.0,0,1423,0
3574,6,0,20.0,0,1423,0
3575,9,1,20.0,0,1423,0
3576,10,9,20.0,0,1424,0
3577,6,2,20.0,0,1424,0
3578,4,5,20.0,0,1424,0
3579,6,0,20.0,0,1424,0
3580,2,3,20.0,0,1424,0
3581,2,2,20.0,0,1425,0
3582,2,0,20.0,0,1425,0
3583,1,1,20.0,0,1426,0
3584,1,10,20.0,0,1427,0
3585,2,6,20.0,0,1427,0
3586,9,3,20.0,0,1427,0
3587,0,0,20.0,0,1427,0
3588,6,1,20.0,0,1427,0
3589,6,0,20.0,0,1427,0
3590,9,0,20.0,0,1428,0
3591,13,0,20.0,0,1428,0
3592,3,3,20.0,0,1429,0
3593,8,0,20.0,0,1429,0
3594,8,12,20.0,0,1429,0
3595,8,0,20.0,0,1429,0
3596,0,1,20.0,0,1430,0
3597,4,0,20.0,0,1431,0
3598,10,0,20.0,0,1431,0
3599,5,0,20.0,0,1431,0
3600,6,0,20.0,0,1431,0
3601,5,0,20.0,0,1432,0
3602,5,0,20.0,0,1432,0
3603,13,2,20.0,0,1432,0
3604,14,3,20.0,0,1432,0
3605,3,26,20.0,0,1432,0
3606,6,9,20.0,0,1432,0
3607,25,2,20.0,0,1433,0
3608,7,3,20.0,0,1433,0
3609,20,2,20.0,0,1434,0
3610,4,0,20.0,0,1434,0
3611,30,4,20.0,0,1435,0
3612,3,1,20.0,0,1436,0
3613,5,5,20.0,0,1436,0
3614,8,6,20.0,0,1436,0
3615,2,1,20.0,0,1436,0
3616,3,0,20.0,0,1437,0
3617,13,2,20.0,0,1437,0
3618,5,14,20.0,0,1438,0
3619,1,14,20.0,0,1438,0
3620,0,5,20.0,0,1439,0
3621,9,2,20.0,0,1440,0
3622,2,1,20.0,0,1441,0
3623,13,0,20.0,0,1441,0
3624,6,3,20.0,0,1442,0
3625,3,1,20.0,0,1443,0
3626,5,2,20.0,0,1443,0
3627,5,0,20.0,0,1443,0
3628,26,0,20.0,0,1444,0
3629,8,8,20.0,0,1444,0
3630,1,0,20.0,0,1444,0
3631,10,0,20.0,0,1444,0
3632,2,1,20.0,0,1444,0
3633,10,7,20.0,0,1445,0
3634,27,0,20.0,0,1445,0
3635,3,4,20.0,0,1445,0
3636,7,2,20.0,0,1446,0
3637,0,9,20.0,0,1446,0
3638,9,0,20.0,0,1447,0
3639,0,2,20.0,0,1447,0
3640,2,1,20.0,0,1447,0
3641,43,0,20.0,0,1448,0
3642,0,0,20.0,0,1448,0
3643,14,4,20.0,0,1449,0
3644,7,1,20.0,0,1450,0
3645,1,2,20.0,0,1450,0
3646,24,0,20.0,0,1450,0
3647,3,2,20.0,0,1450,0
3648,1,0,20.0,0,1450,0
3649,4,10,20.0,0,1450,0
3650,5,12,20.0,0,1450,0
3651,16,1,20.0,0,1450,0
3652,6,6,20.0,0,1450,0
3653,5,1,20.0,0,1451,0
3654,6,18,20.0,0,1452,0
3655,2,5,20.0,0,1452,0
3656,9,7,20.0,0,1452,0
3657,5,7,20.0,0,1453,0
3658,23,1,20.0,0,1453,0
3659,7,1,20.0,0,1453,0
3660,4,0,20.0,0,1453,0
3661,5,7,20.0,0,1453,0
3662,10,9,20.0,0,1453,0
3663,1,1,20.0,0,1453,0
3664,2,0,20.0,0,1454,0
3665,10,1,20.0,0,1455,0
3666,2,5,20.0,0,1456,0
3667,12,3,20.0,0,1456,0
3668,4,0,20.0,0,1456,0
3669,7,7,20.0,0,1456,0
3670,6,0,20.0,0,1457,0
3671,0,0,20.0,0,1457,0
3672,4,6,20.0,0,1458,0
3673,4,6,20.0,0,1458,0
3674,3,2,20.0,0,1459,0
3675,6,6,20.0,0,1459,0
3676,3,0,20.0,0,1459,0
3677,9,0,20.0,0,1460,0
3678,2,7,20.0,0,1461,0
3679,5,0,20.0,0,1462,0
3680,8,0,20.0,0,1462,0
3681,8,0,20.0,0,1463,0
3682,0,5,20.0,0,1463,0
3683,5,10,20.0,0,1464,0
3684,8,9,20.0,0,1465,0
3685,1,5,20.0,0,1466,0
3686,8,2,20.0,0,1466,0
3687,4,3,20.0,0,1466,0
3688,6,0,20.0,0,1466,0
3689,5,18,20.0,0,1466,0
3690,1,0,20.0,0,1467,0
3691,11,0,20.0,0,1468,0
3692,1,6,20.0,0,1469,0
3693,14,0,20.0,0,1470,0
3694,29,1,20.0,0,1470,0
3695,3,2,20.0,0,1471,0
3696,4,11,20.0,0,1472,0
3697,4,3,20.0,0,1473,0
3698,0,0,20.0,0,1473,0
3699,4,1,20.0,0,1473,0
3700,5,0,20.0,0,1473,0
3701,5,1,20.0,0,1474,0
3702,13,6,20.0,0,1474,0
3703,6,0,20.0,0,1475,0
3704,1,0,20.0,0,1475,0
3705,0,2,20.0,0,1476,0
3706,7,1,20.0,0,1477,0
3707,10,0,20.0,0,1477,0
3708,6,1,20.0,0,1477,0
3709,3,1,20.0,0,1477,0
3710,7,1,20.0,0,1478,0
3711,9,1,20.0,0,1479,0
3712,1,1,20.0,0,1479,0
3713,3,0,20.0,0,1479,0
3714,11,1,20.0,0,1480,0
3715,11,4,20.0,0,1481,0
3716,9,3,20.0,0,1482,0
3717,1,8,20.0,0,1483,0
3718,4,2,20.0,0,1483,0
3719,5,0,20.0,0,1484,0
3720,0,3,20.0,0,1484,0
3721,1,0,20.0,0,1484,0
3722,1,17,20.0,0,1485,0
3723,10,4,20.0,0,1485,0
3724,17,5,20.0,0,1485,0
3725,1,1,20.0,0,1485,0
3726,1,4,20.0,0,1485,0
3727,6,0,20.0,0,1485,0
3728,9,4,20.0,0,1486,0
3729,3,6,20.0,0,1487,0
3730,1,2,20.0,0,1487,0
3731,2,0,20.0,0,1488,0
3732,8,3,20.0,0,1488,0
3733,4,9,20.0,0,1488,0
3734,6,0,20.0,0,1489,0
3735,2,7,20.0,0,1489,0
3736,8,1,20.0,0,1490,0
3737,0,5,20.0,0,1490,0
3738,14,5,20.0,0,1491,0
3739,10,1,20.0,0,1491,0
3740,10,7,20.0,0,1491,0
3741,16,5,20.0,0,1492,0
3742,20,1,20.0,0,1493,0
3743,3,1,20.0,0,1494,0
3744,19,0,20.0,0,1494,0
3745,27,5,20.0,0,1495,0
3746,2,2,20.0,0,1496,0
3747,7,0,20.0,0,1496,0
3748,9,2,20.0,0,1496,0
3749,7,5,20.0,0,1496,0
3750,3,1,20.0,0,1496,0
3751,4,2,20.0,0,1496,0
3752,2,6,20.0,0,1496,0
3753,9,0,20.0,0,1496,0
3754,10,0,20.0,0,1497,0
3755,7,1,20.0,0,1498,0
3756,1,0,20.0,0,1499,0
3757,2,9,20.0,0,1499,0
3758,2,0,20.0,0,1499,0
3759,4,3,20.0,0,1500,0
3760,2,0,20.0,0,1500,0
3761,13,19,20.0,0,1500,0
3762,3,2,20.0,0,1500,0
3763,0,21,20.0,0,1500,0
3764,5,0,20.0,0,1500,0
3765,4,2,20.0,0,1500,0
3766,3,4,20.0,0,1500,0
3767,10,0,20.0,0,1501,0
3768,12,5,20.0,0,1501,0
3769,2,2,20.0,0,1501,0
3770,4,5,20.0,0,1501,0
3771,1,12,20.0,0,1501,0
3772,4,1,20.0,0,1501,0
3773,6,4,20.0,0,1502,0
3774,0,1,20.0,0,1502,0
3775,1,5,20.0,0,1503,0
3776,4,2,20.0,0,1503,0
3777,21,6,20.0,0,1503,0
3778,10,2,20.0,0,1504,0
3779,2,1,20.0,0,1505,0
3780,9,7,20.0,0,1505,0
3781,13,0,20.0,0,1505,0
3782,6,0,20.0,0,1506,0
3783,53,2,20.0,0,1506,0
3784,6,4,20.0,0,1506,0
3785,10,5,20.0,0,1507,0
3786,2,19,20.0,0,1507,0
3787,6,17,20.0,0,1507,0
3788,11,5,20.0,0,1508,0
3789,22,6,20.0,0,1508,0
3790,7,0,20.0,0,1508,0
3791,6,3,20.0,0,1508,0
3792,2,2,20.0,0,1508,0
3793,7,6,20.0,0,1508,0
3794,12,2,20.0,0,1508,0
3795,7,6,20.0,0,1508,0
3796,0,7,20.0,0,1509,0
3797,196,12,20.0,1,1510,0
3798,8,0,20.0,0,1511,0
3799,11,0,20.0,0,1511,0
3800,1,1,20.0,0,1512,0
3801,9,4,20.0,0,1513,0
3802,8,4,20.0,0,1513,0
3803,0,2,20.0,0,1514,0
3804,15,12,20.0,0,1514,0
3805,11,2,20.0,0,1514,0
3806,1,0,20.0,0,1514,0
3807,2,2,20.0,0,1514,0
3808,26,0,20.0,0,1514,0
3809,9,13,20.0,0,1514,0
3810,27,3,20.0,0,1514,0
3811,14,9,20.0,0,1514,0
3812,10,0,20.0,0,1515,0
3813,4,1,20.0,0,1515,0
3814,1,0,20.0,0,1515,0
3815,7,9,20.0,0,1516,0
3816,9,10,20.0,0,1516,0
3817,4,1,20.0,0,1517,0
3818,10,0,20.0,0,1518,0
3819,5,0,20.0,0,1518,0
3820,14,5,20.0,0,1518,0
3821,4,8,20.0,0,1518,0
3822,0,11,20.0,0,1518,0
3823,6,4,20.0,0,1518,0
3824,5,1,20.0,0,1518,0
3825,11,0,20.0,0,1518,0
3826,2,1,20.0,0,1519,0
3827,22,3,20.0,0,1519,0
3828,9,0,20.0,0,1520,0
3829,11,1,20.0,0,1520,0
3830,17,2,20.0,0,1520,0
3831,0,3,20.0,0,1520,0
3832,2,2,20.0,0,1521,0
3833,2,4,20.0,0,1522,0
3834,3,3,20.0,0,1522,0
3835,6,2,20.0,0,1523,0
3836,8,0,20.0,0,1524,0
3837,19,10,20.0,0,1524,0
3838,2,7,20.0,0,1524,0
3839,4,0,20.0,0,1524,0
3840,6,3,20.0,0,1524,0
3841,7,0,20.0,0,1524,0
3842,3,0,20.0,0,1524,0
3843,10,2,20.0,0,1525,0
3844,5,6,20.0,0,1525,0
3845,7,0,20.0,0,1525,0
3846,2,0,20.0,0,1525,0
3847,5,8,20.0,0,1525,0
3848,4,0,20.0,0,1525,0
3849,15,1,20.0,0,1525,0
3850,1,2,20.0,0,1525,0
3851,0,6,20.0,0,1525,0
3852,1,1,20.0,0,1526,0
3853,1,1,20.0,0,1527,0
3854,10,18,20.0,0,1527,0
3855,5,6,20.0,0,1527,0
3856,1,0,20.0,0,1527,0
3857,1,3,20.0,0,1527,0
3858,8,1,20.0,0,1527,0
3859,4,3,20.0,0,1527,0
3860,10,2,20.0,0,1527,0
3861,13,6,20.0,0,1528,0
3862,0,4,20.0,0,1528,0
3863,12,1,20.0,0,1528,0
3864,1,7,20.0,0,1529,0
3865,17,3,20.0,0,1529,0
3866,1,0,20.0,0,1530,0
3867,22,0,20.0,0,1530,0
3868,0,0,20.0,0,1530,0
3869,4,1,20.0,0,1530,0
3870,4,0,20.0,0,1531,0
3871,16,2,20.0,0,1531,0
3872,1,1,20.0,0,1531,0
3873,2,4,20.0,0,1532,0
3874,8,1,20.0,0,1532,0
3875,4,3,20.0,0,1532,0
3876,4,3,20.0,0,1532,0
3877,18,0,20.0,0,1533,0
3878,19,2,20.0,0,1534,0
3879,8,5,20.0,0,1535,0
3880,9,5,20.0,0,1536,0
3881,10,3,20.0,0,1537,0
3882,9,1,20.0,0,1537,0
3883,3,6,20.0,0,1537,0
3884,8,4,20.0,0,1537,0
3885,3,1,20.0,0,1538,0
3886,3,0,20.0,0,1539,0
3887,1,8,20.0,0,1539,0
3888,0,1,20.0,0,1540,0
3889,3,2,20.0,0,1541,0
3890,29,0,20.0,0,1541,0
3891,2,2,20.0,0,1541,0
3892,5,4,20.0,0,1542,0
3893,9,0,20.0,0,1542,0
3894,8,0,20.0,0,1542,0
3895,33,0,20.0,0,1543,0
3896,22,1,20.0,0,1544,0
3897,18,8,20.0,0,1544,0
3898,24,1,20.0,0,1545,0
3899,8,2,20.0,0,1546,0
3900,2,7,20.0,0,1547,0
3901,6,2,20.0,0,1547,0
3902,5,0,20.0,0,1548,0
3903,7,4,20.0,0,1548,0
3904,13,4,20.0,0,1548,0
3905,8,0,20.0,0,1549,0
3906,23,7,20.0,0,1549,0
3907,5,7,20.0,0,1549,0
3908,0,15,20.0,0,1550,0
3909,21,0,20.0,0,1551,0
3910,6,4,20.0,0,1552,0
3911,9,0,20.0,0,1553,0
3912,4,8,20.0,0,1553,0
3913,20,0,20.0,0,1553,0
3914,3,3,20.0,0,1554,0
3915,8,9,20.0,0,1554,0
3916,5,0,20.0,0,1555,0
3917,17,0,20.0,0,1555,0
3918,8,1,20.0,0,1556,0
3919,9,1,20.0,0,1556,0
3920,1,4,20.0,0,1557,0
3921,4,12,20.0,0,1557,0
3922,2,2,20.0,0,1557,0
3923,7,5,20.0,0,1558,0
3924,3,3,20.0,0,1559,0
3925,6,4,20.0,0,1560,0
3926,12,7,20.0,0,1560,0
3927,4,3,20.0,0,1561,0
3928,0,2,20.0,0,1561,0
3929,9,0,20.0,0,1562,0
3930,7,1,20.0,0,1562,0
3931,5,8,20.0,0,1562,0
3932,0,1,20.0,0,1562,0
3933,8,3,20.0,0,1562,0
3934,4,6,20.0,0,1563,0
3935,3,0,20.0,0,1564,0
3936,2,2,20.0,0,1564,0
3937,9,2,20.0,0,1564,0
3938,6,3,20.0,0,1564,0
3939,1,1,20.0,0,1564,0
3940,11,0,20.0,0,1565,0
3941,7,10,20.0,0,1565,0
3942,3,18,20.0,0,1566,0
3943,1,0,20.0,0,1567,0
3944,14,2,20.0,0,1567,0
3945,10,6,20.0,0,1568,0
3946,5,6,20.0,0,1568,0
3947,3,1,20.0,0,1568,0
3948,3,4,20.0,0,1569,0
3949,8,2,20.0,0,1569,0
3950,5,2,20.0,0,1570,0
3951,1,0,20.0,0,1571,0
3952,1,0,20.0,0,1571,0
3953,7,0,20.0,0,1571,0
3954,15,2,20.0,0,1571,0
3955,2,1,20.0,0,1571,0
3956,4,13,20.0,0,1571,0
3957,9,1,20.0,0,1571,0
3958,0,2,20.0,0,1572,0
3959,11,0,20.0,0,1573,0
3960,16,2,20.0,0,1574,0
3961,6,1,20.0,0,1575,0
3962,10,4,20.0,0,1575,0
3963,4,0,20.0,0,1576,0
3964,1,0,20.0,0,1576,0
3965,294,7,20.0,1,1577,0
3966,1,1,20.0,0,1578,0
3967,3,0,20.0,0,1578,0
3968,1,0,20.0,0,1578,0
3969,1,5,20.0,0,1579,0
3970,4,3,20.0,0,1579,0
3971,17,2,20.0,0,1579,0
3972,0,0,20.0,0,1580,0
3973,0,7,20.0,0,1581,0
3974,19,5,20.0,0,1581,0
3975,14,4,20.0,0,1581,0
3976,9,0,20.0,0,1582,0
3977,15,0,20.0,0,1583,0
3978,2,4,20.0,0,1584,0
3979,3,0,20.0,0,1584,0
3980,10,10,20.0,0,1585,0
3981,7,6,20.0,0,1585,0
3982,0,2,20.0,0,1586,0
3983,5,1,20.0,0,1586,0
3984,7,13,20.0,0,1586,0
3985,22,2,20.0,0,1587,0
3986,2,2,20.0,0,1588,0
3987,18,0,20.0,0,1589,0
3988,10,2,20.0,0,1590,0
3989,14,3,20.0,0,1590,0
3990,2,0,20.0,0,1591,0
3991,4,3,20.0,0,1591,0
3992,5,3,20.0,0,1592,0
3993,10,14,20.0,0,1592,0
3994,3,1,20.0,0,1593,0
3995,1,1,20.0,0,1593,0
3996,1,17,20.0,0,1593,0
3997,7,8,20.0,0,1593,0
3998,4,1,20.0,0,1593,0
3999,10,0,20.0,0,1593,0
4000,2,6,20.0,0,1594,0
4001,5,1,20.0,0,1595,0
4002,0,1,20.0,0,1595,0
4003,6,1,20.0,0,1596,0
4004,5,6,20.0,0,1596,0
4005,3,2,20.0,0,1597,0
4006,5,5,20.0,0,1597,0
4007,4,2,20.0,0,1597,0
4008,2,2,20.0,0,1598,0
4009,15,4,20.0,0,1598,0
4010,4,0,20.0,0,1598,0
4011,0,0,20.0,0,1599,0
4012,4,3,20.0,0,1600,0
4013,5,0,20.0,0,1600,0
4014,2,1,20.0,0,1600,0
4015,1,8,20.0,0,1600,0
4016,4,2,20.0,0,1600,0
4017,3,4,20.0,0,1600,0
4018,14,0,20.0,0,1601,0
4019,4,8,20.0,0,1602,0
4020,3,5,20.0,0,1603,0
4021,0,2,20.0,0,1603,0
4022,1,9,20.0,0,1604,0
4023,12,0,20.0,0,1604,0
4024,4,3,20.0,0,1604,0
4025,11,0,20.0,0,1605,0
4026,5,4,20.0,0,1606,0
4027,2,8,20.0,0,1607,0
4028,1,4,20.0,0,1607,0
4029,9,9,20.0,0,1607,0
4030,1,4,20.0,0,1608,0
4031,8,0,20.0,0,1609,0
4032,2,8,20.0,0,1609,0
4033,12,0,20.0,0,1610,0
4034,1,3,20.0,0,1610,0
4035,4,0,20.0,0,1610,0
4036,0,7,20.0,0,1611,0
4037,0,2,20.0,0,1612,0
4038,1,5,20.0,0,1613,0
4039,10,9,20.0,0,1613,0
4040,9,0,20.0,0,1613,0
4041,3,0,20.0,0,1613,0
4042,8,3,20.0,0,1614,0
4043,1,3,20.0,0,1614,0
4044,0,1,20.0,0,1614,0
4045,9,0,20.0,0,1614,0
4046,3,2,20.0,0,1615,0
4047,4,3,20.0,0,1615,0
4048,3,5,20.0,0,1616,0
4049,6,4,20.0,0,1616,0
4050,5,0,20.0,0,1616,0
4051,7,1,20.0,0,1617,0
4052,0,13,20.0,0,1618,0
4053,3,0,20.0,0,1618,0
4054,7,2,20.0,0,1618,0
4055,8,0,20.0,0,1618,0
4056,6,0,20.0,0,1618,0
4057,11,2,20.0,0,1618,0
4058,2,2,20.0,0,1618,0
4059,3,5,20.0,0,1619,0
4060,3,1,20.0,0,1620,0
4061,5,3,20.0,0,1621,0
4062,6,2,20.0,0,1621,0
4063,2,0,20.0,0,1622,0
4064,1,3,20.0,0,1622,0
4065,14,3,20.0,0,1623,0
4066,1,2,20.0,0,1624,0
4067,2,6,20.0,0,1624,0
4068,7,0,20.0,0,1624,0
4069,25,0,20.0,0,1624,0
4070,5,1,20.0,0,1625,0
4071,19,3,20.0,0,1625,0
